created_at,user,retweet_count,text,clean_text,user_loc,country,user_followers_count
04-14-2017,Puneetvizh,0,The moment #MOAB bomb struck IS cave and tunnel systems https://t.co/gBT3rfMXtJ,The moment MOAB bomb struck IS cave and tunnel systems https t co gBT3rfMXtJ,,,139
04-14-2017,TheAFGSpectator,1,"#ISISK had kidnapped many families &amp;killed, detonated *yes,detonated* tribal elders &amp; children---#MOAB was the right response. #Afghanistan", ISISK had kidnapped many families amp killed detonated yes detonated tribal elders amp children MOAB was the right response Afghanistan,,,3456
04-14-2017,6HarleenQuinzel,0,#MyPresident #MOAB #Afghanistan #BanIslam 36 Isis TD is a good start #GoodFriday https://t.co/xZTYPKhHx7, MyPresident MOAB Afghanistan BanIslam 36 Isis TD is a good start GoodFriday https t co xZTYPKhHx7,,,4304
04-14-2017,MyBeautyfuljoy,0,@ShonaliNaik The mission was to destroy the tunnel.. not 36 terrorist.. #Focus #ISIS #MOAB, ShonaliNaik The mission was to destroy the tunnel not 36 terrorist Focus ISIS MOAB,,,804
04-14-2017,1988dawg,0,@dimejibabalola @joe_powanda @abintra HAHAHAHA. It's a remote region where civilians left a long time ago. Should p… https://t.co/Ngopmm9pOC, dimejibabalola joe_powanda abintra HAHAHAHA It s a remote region where civilians left a long time ago Should p https t co Ngopmm9pOC,,,316
04-14-2017,RedPills4All171,1,"Excellent point! 36 confirmed deaths, how many vaporized or buried in the rubble? #MOAB 👍

#DropBombsNotTroops 💣🎇💀 https://t.co/9ZwKu5E7zX",Excellent point 36 confirmed deaths how many vaporized or buried in the rubble MOAB DropBombsNotTroops https t co 9ZwKu5E7zX,,,1892
04-14-2017,MLAS,0,#MOAB strike: Dozens of #ISIS casualties - and no civilians - #tcot #tlot #p2 #Afghanistan #terror  https://t.co/1Lul0GPBHg, MOAB strike Dozens of ISIS casualties and no civilians tcot tlot p2 Afghanistan terror https t co 1Lul0GPBHg,,,5072
04-14-2017,mmcgarrett,0,"Yes, Sir!  My girls are #experts in the use of #weapons (#handguns &amp; #rifles, especially)!!  Nobody bothers them!!!  #USA #CSA #MAGA #MOAB",Yes Sir My girls are experts in the use of weapons handguns amp rifles especially Nobody bothers them USA CSA MAGA MOAB,,,1927
04-14-2017,RoseanSorrentin,2,@heidikhk @ShotgunWillie74 @Alyssa_Milano @TheWeek I don't understand how people can be on ISIS side against the #MOAB, heidikhk ShotgunWillie74 Alyssa_Milano TheWeek I don t understand how people can be on ISIS side against the MOAB,,,1584
04-14-2017,TMHowdy,0,@alibomaye @mtracey $16million. Do you have more pictures? #MOAB, alibomaye mtracey 16million Do you have more pictures MOAB,,,375
04-14-2017,boxersforlife,0,"#MOAB dropped and some folks are having a fit. WTH, did you want to invite ISIS to dinner and ask them nicely not to kill us? SMH!", MOAB dropped and some folks are having a fit WTH did you want to invite ISIS to dinner and ask them nicely not to kill us SMH ,,,398
04-14-2017,MadSciKat,0,@funder I think he’s #overcompensating for his #tinyhands too… #BigBoom #MOAB #TrumperTantrum #TheFuckingPresident… https://t.co/5r11UUH3gl, funder I think he s overcompensating for his tinyhands too BigBoom MOAB TrumperTantrum TheFuckingPresident https t co 5r11UUH3gl,,,3560
04-14-2017,mrdiamondtool,0,"@Lrihendry @SujoreJ Agree w guest @cvpayne.   WE are now playing to WIN, not look busy.

#MOAB", Lrihendry SujoreJ Agree w guest cvpayne WE are now playing to WIN not look busy MOAB,,,712
04-14-2017,EStrieby,0,Once again I'm politely asking u what would u have suggested? #MOAB 36 ISIS https://t.co/3NBzhklWOz,Once again I m politely asking u what would u have suggested MOAB 36 ISIS https t co 3NBzhklWOz,,,214
04-14-2017,TerekMedia,0,'It felt like the heavens were falling': Afghans reel from #MOAB impact. @SuneEngel in #Kabul https://t.co/Mo5j6M8pEu via @guardian (rh), It felt like the heavens were falling Afghans reel from MOAB impact SuneEngel in Kabul https t co Mo5j6M8pEu via guardian rh ,,,982
04-14-2017,hroychow,0,@why are #demoncrats like @SenWarren silent about #moab?, why are demoncrats like SenWarren silent about moab ,,,11
04-14-2017,gnudarwin,0,"People need to ask the hard questions about why the brinkmanship is occurring in Korea.
#northkorea #trump #syria #moab #japan #russia #maga",People need to ask the hard questions about why the brinkmanship is occurring in Korea northkorea trump syria moab japan russia maga,,,3264
04-14-2017,sodata03,0,"Gone are the days when mother's and fathers were protectors and carers ..now days they're bombs
#MOAB #FOAB",Gone are the days when mother s and fathers were protectors and carers now days they re bombs MOAB FOAB,,,90
04-14-2017,paulhue,0,@MarkDice Are you saying that XXs can't behave identically as XYs? I'm confused as to which position here is sexist… https://t.co/T2txHsEjIZ, MarkDice Are you saying that XXs can t behave identically as XYs I m confused as to which position here is sexist https t co T2txHsEjIZ,,,394
04-14-2017,DCSlugginIt,0,@cmclymer ... and likely created 100 more. #WarIsARacket #MOAB, cmclymer and likely created 100 more WarIsARacket MOAB,,,210
04-14-2017,mrntweet2,79,"This hero speaks about the #MOAB...
Thank you for your unspeakable sacrifice. ❤️
https://t.co/ZtWOMpSsTZ",This hero speaks about the MOAB Thank you for your unspeakable sacrifice https t co ZtWOMpSsTZ,,,24413
04-14-2017,LibertySeeds,0,Am a little surprised that #Obama has yet to condemn use of the #MOAB.,Am a little surprised that Obama has yet to condemn use of the MOAB ,,,14543
04-14-2017,ustvmedia,0,All Hail the #MOAB https://t.co/JvVv01raBM,All Hail the MOAB https t co JvVv01raBM,,,379
04-14-2017,TheAFGSpectator,5,To all those champs (esp. Afghans) who sit in comfy zones talking about military strategy should know the ground reality in #Achin. #MOAB,To all those champs esp Afghans who sit in comfy zones talking about military strategy should know the ground reality in Achin MOAB,,,3456
04-14-2017,gallerychapel,1,On 36 people. #impeachTrump #TheResistance #MOAB #TrumpRussia https://t.co/75SgZ2s9IA,On 36 people impeachTrump TheResistance MOAB TrumpRussia https t co 75SgZ2s9IA,,,493
04-14-2017,AnonymousWidget,1,"Rita_Katz: 4) Meanwhile, #ISIS' #Amaq issues Arabic &amp; Urdu statement denying any ISIS casualties from #MOAB in… https://t.co/oeCspGWU9R",Rita_Katz 4 Meanwhile ISIS Amaq issues Arabic amp Urdu statement denying any ISIS casualties from MOAB in https t co oeCspGWU9R,,,1489
04-14-2017,vaktrack,1,@politico Repeal of Obamacare is suppose to kill at least 40k Americans.  Just send them here. Congress will do the job. #moab, politico Repeal of Obamacare is suppose to kill at least 40k Americans Just send them here Congress will do the job moab,,,212
04-14-2017,purplemeatballs,0,I will celebrate April 13th as Happy BOOM Day #ISIS #MOAB https://t.co/TABRXTPpnM,I will celebrate April 13th as Happy BOOM Day ISIS MOAB https t co TABRXTPpnM,,,4683
04-14-2017,theartplanet,0,@Potus who are you going to bomb today? What kind of cake are you going shove down your throat? #moab, Potus who are you going to bomb today What kind of cake are you going shove down your throat moab,,,1736
04-14-2017,6HarleenQuinzel,1,#MyPresident #MOAB #Afghanistan #BanIslam 36 Isis TD is a good start #GoodFriday https://t.co/IPshG4ywOc, MyPresident MOAB Afghanistan BanIslam 36 Isis TD is a good start GoodFriday https t co IPshG4ywOc,,,4304
04-14-2017,All_Gods_chldrn,0,"#cnn #FoxNews #msnbc #MOAB Folks, I HATE @realDonaldTrump ! But IF #trumpy can Silence #NorthKorea then #China is cut in half!Great News 🇺🇸", cnn FoxNews msnbc MOAB Folks I HATE realDonaldTrump But IF trumpy can Silence NorthKorea then China is cut in half Great News ,,,35
04-14-2017,rossyboback,0,"The #MOAB should have had "" #AllahuAkbar Motherfuckers"" painted on it.",The MOAB should have had AllahuAkbar Motherfuckers painted on it ,,,52
04-14-2017,wrenchboy,0,@FoxNews Don't worry about Trumps strategy &amp; focus paying women who work for you a competitive wage you damn hypocrite. #Trump #MOAB, FoxNews Don t worry about Trumps strategy amp focus paying women who work for you a competitive wage you damn hypocrite Trump MOAB,,,98
04-14-2017,Perfection65,0,@Indianapolis_NC Someone should tell them Obama's not in Charge anymore.  #moab, Indianapolis_NC Someone should tell them Obama s not in Charge anymore moab,,,117
04-14-2017,RepRepublic,1,I wonder why @CNN's ratings are tanking? 🤔 #MOAB https://t.co/7gm1aECgwX,I wonder why CNN s ratings are tanking MOAB https t co 7gm1aECgwX,,,1802
04-14-2017,SeltsamAnders,0,"“The more it can drive them to the battle, the more successful they are in recruiting anti-western radicals.” #MOAB https://t.co/HpHZk3xGhV", The more it can drive them to the battle the more successful they are in recruiting anti western radicals MOAB https t co HpHZk3xGhV,,,14
04-14-2017,JoniAdamson,0,In case you were wondering what would happen to civilians around the area #MOAB #Afghanistan https://t.co/TWeDgJ4eRU,In case you were wondering what would happen to civilians around the area MOAB Afghanistan https t co TWeDgJ4eRU,,,1009
04-14-2017,WeightInnovate,0,#moab is carbon 'bomb'. Calling for immediate deep CO2 cuts now. https://t.co/hv5TQ1YJVV, moab is carbon bomb Calling for immediate deep CO2 cuts now https t co hv5TQ1YJVV,,,87
04-14-2017,twindaddy2212,0,"Abso-freaking-lutely!
#MOAB https://t.co/yJYPATVdFZ",Abso freaking lutely MOAB https t co yJYPATVdFZ,,,163
04-14-2017,smileyt22,2,The four campaign positions Trump flip-flopped on in 24-hour span https://t.co/Pie5CCQrmB @cspanwj #TheResistance #MAGA #Trump #MOAB 36 ISIS,The four campaign positions Trump flip flopped on in 24 hour span https t co Pie5CCQrmB cspanwj TheResistance MAGA Trump MOAB 36 ISIS,,,8249
04-14-2017,DoomsDaddy,0,"So, #Tomahawk  missiles are racist. #MOAB is sexist. Can we have a word with the potheads that spawned these crybabies? Seriously.",So Tomahawk missiles are racist MOAB is sexist Can we have a word with the potheads that spawned these crybabies Seriously ,Big D,US,1592
04-14-2017,MadSciKat,0,I think he’s #overcompensating for his #tinyhands too… #BigBoom #MOAB #TrumperTantrum #TheFuckingPresident… https://t.co/iCvdTa5XvM,I think he s overcompensating for his tinyhands too BigBoom MOAB TrumperTantrum TheFuckingPresident https t co iCvdTa5XvM,,,3560
04-14-2017,EStrieby,0,Yeah. We should just keep paying 36 ISIS to kill us. That makes better sense. 🙄 #MOAB https://t.co/lQqwjUlGkA,Yeah We should just keep paying 36 ISIS to kill us That makes better sense MOAB https t co lQqwjUlGkA,,,214
04-14-2017,biighub,0,@DonCrego @DTrumpExposed Blame Obama he started the first Isis team. He coached them up from Junior Varsity! Coach… https://t.co/hwISopS8Uz, DonCrego DTrumpExposed Blame Obama he started the first Isis team He coached them up from Junior Varsity Coach https t co hwISopS8Uz,"Moreno Valley, CA",US,711
04-14-2017,gamblingbeatle,0,That's what I call mission accomplished #MOAB #ISIS #Trump,That s what I call mission accomplished MOAB ISIS Trump,,,105
04-14-2017,iwasgeorgew,0,"""36 ISIS"" militants killed. I gave my military the #MOAB and they missed 199,964? LOSERS!

#trumprussia #russiagate #notmypresident #resist", 36 ISIS militants killed I gave my military the MOAB and they missed 199 964 LOSERS trumprussia russiagate notmypresident resist,,,496
04-14-2017,bytheseas30,0,"To be fair, the $300 mill was spent in 2003 when it was built under Bush as pres. all they did here was remove it from inventory.  #MOAB",To be fair the 300 mill was spent in 2003 when it was built under Bush as pres all they did here was remove it from inventory MOAB,Ireland,IE,13
04-14-2017,cmclymer,137,"Let me get this straight: we used the largest non-nuclear bomb ever deployed in combat to kill just 36 members of ISIS?

#MOAB",Let me get this straight we used the largest non nuclear bomb ever deployed in combat to kill just 36 members of ISIS MOAB,"Washington, D.C.",US,50284
04-14-2017,GregEsq,2,@DWBerkley @KurtSchlichter @joshfoxfilm His premise re mass casualties is the first one to go. Omar Mateen killed m… https://t.co/IDLmWdZiXf, DWBerkley KurtSchlichter joshfoxfilm His premise re mass casualties is the first one to go Omar Mateen killed m https t co IDLmWdZiXf,,,1017
04-14-2017,wranglerwren,0,"@potus #MOAB #ISIS Nothing wrong with being so strong no one wants to F with us. We have never been the aggressor, in last 100 years. Defend", potus MOAB ISIS Nothing wrong with being so strong no one wants to F with us We have never been the aggressor in last 100 years Defend,,,58
04-14-2017,mark_makowski,0,Hey #realDonaldTrump open #MOAB plants everywhere in the USA. #winning #maga #russiagate,Hey realDonaldTrump open MOAB plants everywhere in the USA winning maga russiagate,"Sun City, AZ",US,374
04-14-2017,Hesamuddin5,0,Afghan former prez. @KarzaiH has told BBC that Ghani's gov betrayed Afghanistan for not preventing #MOAB,Afghan former prez KarzaiH has told BBC that Ghani s gov betrayed Afghanistan for not preventing MOAB,,,533
04-14-2017,BaggaBrigade,0,@BoSnerdley @RushetteNY @nypmetro white liberal women...scourge of America!!#NastyWomen #LiberalTerrorists… https://t.co/DolWPUkJqB, BoSnerdley RushetteNY nypmetro white liberal women scourge of America NastyWomen LiberalTerrorists https t co DolWPUkJqB,,,4318
04-14-2017,FCanadianPM,0,Morning #milk and #news... #moab kills at least 36 #ISIS fighters in #Afghanistan according to @CNN. https://t.co/1DyIzqJbw3,Morning milk and news moab kills at least 36 ISIS fighters in Afghanistan according to CNN https t co 1DyIzqJbw3,,,36
04-14-2017,wrenefair,15,We are going to war for the Trans Arabia pipeline. Liberating this country and the Earth from fossil fuels is essen… https://t.co/HRxYC4Vu3t,We are going to war for the Trans Arabia pipeline Liberating this country and the Earth from fossil fuels is essen https t co HRxYC4Vu3t,,,46
04-14-2017,CBin37826,0,".@USFOR_A releases GBU-43 #MOAB strike video against #ISIS-K cave complex, #Nangarhar, #Afghanistan #DefeatDaesh", USFOR_A releases GBU 43 MOAB strike video against ISIS K cave complex Nangarhar Afghanistan DefeatDaesh,,,118
04-14-2017,RedStarWarlock,2,"None of my coworkers (liberal or conservative) cared that the #MOAB had a $16 million price tag. ""Fuck ISIS."" was the most common response.",None of my coworkers liberal or conservative cared that the MOAB had a 16 million price tag Fuck ISIS was the most common response ,,,253
04-14-2017,chisolm_john,0,@Austin_Barbour I hope Trump tells him if he opens his lying mouth again the next #moab dropped is coming down his chimney., Austin_Barbour I hope Trump tells him if he opens his lying mouth again the next moab dropped is coming down his chimney ,,,773
04-14-2017,BrianBills65,0,"@WayneDupreeShow Like a filibustering Democrat, the #MOAB sucks all the oxygen out of an area, suffocating the enemy 😉", WayneDupreeShow Like a filibustering Democrat the MOAB sucks all the oxygen out of an area suffocating the enemy ,,,21
04-14-2017,SototG,1,@POTUS @realDonaldTrump's use of #MOAB saved lives of USA/Allied Military AND civilians WORLDWIDE by killing/weaken… https://t.co/P4z9Nis5CX, POTUS realDonaldTrump s use of MOAB saved lives of USA Allied Military AND civilians WORLDWIDE by killing weaken https t co P4z9Nis5CX,,,14404
04-14-2017,sillyshen,0,"#EmperorTump, remember shock and awe? Stop fruitless military waste! #moab #MoabBomb @realDonaldTrump", EmperorTump remember shock and awe Stop fruitless military waste moab MoabBomb realDonaldTrump,,,232
04-14-2017,philthadelphian,0,@zugly747 @Lrihendry A tomahawk missile costs a fraction of the cost of a #MOAB and they kill more per strike. You do the math, zugly747 Lrihendry A tomahawk missile costs a fraction of the cost of a MOAB and they kill more per strike You do the math,,,91
04-14-2017,bawanies,0,Competition who has the bigger hand begins. Here's the father of all bombs:Russia's answer to the #MOAB https://t.co/xQO43CBzOC #TrumpRussia,Competition who has the bigger hand begins Here s the father of all bombs Russia s answer to the MOAB https t co xQO43CBzOC TrumpRussia,,,515
04-14-2017,StopTalkingThks,0,#ICYMI : Yesterday's $314 million #MOAB did not kill any ISIS members. https://t.co/eak5pEVuwN, ICYMI Yesterday s 314 million MOAB did not kill any ISIS members https t co eak5pEVuwN,,,1339
04-14-2017,WILLDYE4U,0,"1 #MOAB cost= $16 Million
There have been 20 made
so
$20m x $16m=$320 Million

https://t.co/mk5qcrS731",1 MOAB cost 16 Million There have been 20 made so 20m x 16m 320 Million https t co mk5qcrS731,"Las Vegas, NV  BWO Detroit, MI",US,1964
04-14-2017,Walk_On_Walter,0,"And he means terrorists. But I'd include Democrats and liberals in there too. See also ""handwringing over #MOAB"" https://t.co/lXcMlUcfD1",And he means terrorists But I d include Democrats and liberals in there too See also handwringing over MOAB https t co lXcMlUcfD1,,,66
04-14-2017,FrankelJeremy,1,"@EricStoller Aware #MOAB stands for ""Massive Ordnance Air Blast"" right? Mother of all bombs is a nickname. But enli… https://t.co/VbW9zWT8A0", EricStoller Aware MOAB stands for Massive Ordnance Air Blast right Mother of all bombs is a nickname But enli https t co VbW9zWT8A0,,,1979
04-14-2017,HSajwanization,0,#Pentagon releases video of #MOAB bomb blast https://t.co/3ZcDxhDTJD via @BostonGlobe, Pentagon releases video of MOAB bomb blast https t co 3ZcDxhDTJD via BostonGlobe,,,5225
04-14-2017,michaelskellig,0,"#MOABStrike #MOAB #Trump 9 European Hikers killed in area hit by American MOAB. 3 Dutch, 3 Germans, 1 Italian, 1 British, 1 Spanish.", MOABStrike MOAB Trump 9 European Hikers killed in area hit by American MOAB 3 Dutch 3 Germans 1 Italian 1 British 1 Spanish ,,,150
04-14-2017,JustMy_NameHere,9,"@comermd 36 × 72 = 2592
➡ That's a lotta virgins 😨
SEND MORE 2 MEET THEIR EVIL MAKER ⬅
#MOAB 😚 #USAF", comermd 36 72 2592 That s a lotta virgins SEND MORE 2 MEET THEIR EVIL MAKER MOAB USAF,,,11386
04-14-2017,ArtistJCompton,0,How is it possible to calculate that 36 #isis militants died when $16 million #MOAB (Mother Of All Bombs) ruined their day?  #MOABstrike,How is it possible to calculate that 36 isis militants died when 16 million MOAB Mother Of All Bombs ruined their day MOABstrike,,,2600
04-14-2017,tradesonly,0,@USAneedsTRUMP @ambinc1 Damn that's it only 36...Hmmmm. Your right we should send more #moab in. Next time they run… https://t.co/6yEx5ApVXx, USAneedsTRUMP ambinc1 Damn that s it only 36 Hmmmm Your right we should send more moab in Next time they run https t co 6yEx5ApVXx,,,125
04-14-2017,Nelebael,0,"It's called fumigating - you don't look for little roaches, you ""bomb"" your house to kill as many as you can and th… https://t.co/KKq85YY11m",It s called fumigating you don t look for little roaches you bomb your house to kill as many as you can and th https t co KKq85YY11m,,,1846
04-14-2017,GOPdumbset,0,We dropped the #MOAB? Was James Taylor unavailable this week?,We dropped the MOAB Was James Taylor unavailable this week ,,,71
04-14-2017,rafkhach,0,What is the estimated casualty count for #MOAB? Any reports on civilian deaths yet?,What is the estimated casualty count for MOAB Any reports on civilian deaths yet ,,,263
04-14-2017,iwasgeorgew,0,"My military missed 199,964 ISIS militants? I gave them the #MOAB and they missed that many? LOSERS! 

#russiagate… https://t.co/D8yOo9Z56U",My military missed 199 964 ISIS militants I gave them the MOAB and they missed that many LOSERS russiagate https t co D8yOo9Z56U,,,496
04-14-2017,polandmary21,0,@CNNI #MOAB? AMERICA was HACKED by #RUSSIA!   bad ass usa #deplorables  ~ In YOUR FACE #Tillerson w #Putin while #Trump is ILLEGAL #resist~, CNNI MOAB AMERICA was HACKED by RUSSIA bad ass usa deplorables In YOUR FACE Tillerson w Putin while Trump is ILLEGAL resist ,"Mahindra World City, Rajasthan",US,1732
04-14-2017,abpnewstv,7,#IslamicState 'denies suffering casualties' in US #moab attack in #Afghanistan on its targets., IslamicState denies suffering casualties in US moab attack in Afghanistan on its targets ,,,6229621
04-14-2017,bri_syah,0,"Billionaire President Trump, more likely said ""MOB"" not ""MOAB."" Perhaps the military misunderstood? 💰&gt;🙎 #Trump #MOB #MOAB #MOBnotMOAB",Billionaire President Trump more likely said MOB not MOAB Perhaps the military misunderstood gt Trump MOB MOAB MOBnotMOAB,,,24
04-14-2017,AlwaysRight90,0,"@joshfoxfilm You're not exactly the sharpest crayon in the box, are you? #moab #peace  #PeaceThroughObliteratingTheEnemy", joshfoxfilm You re not exactly the sharpest crayon in the box are you moab peace PeaceThroughObliteratingTheEnemy,,,1
04-14-2017,carlfranzen,0,"The #MOAB the US Dropped on Afghanistan Is Nasty, But Mostly for Show https://t.co/YgdfOy7G9F via @daxe",The MOAB the US Dropped on Afghanistan Is Nasty But Mostly for Show https t co YgdfOy7G9F via daxe,,,6339
04-14-2017,ProactiveBroker,0,@SenWarren Strategy is to WIN and KiLL ISIS. Freaking idiots in DC... #moab  #maga https://t.co/MCQR9koLFY, SenWarren Strategy is to WIN and KiLL ISIS Freaking idiots in DC moab maga https t co MCQR9koLFY,,,326
04-14-2017,WR_Systems,0,"YAY! ""@JessicaTarlov Joining @RiskRewardFBN at 5.15pm to chat news of the day. Mother of all bombs springs to mind. @FoxBusiness""👏#MOAB",YAY JessicaTarlov Joining RiskRewardFBN at 5 15pm to chat news of the day Mother of all bombs springs to mind FoxBusiness MOAB,,,5293
04-14-2017,mojobynum,0,I'm so tired of the media talking about a bomb that killed 36 people wearing sandals #moab,I m so tired of the media talking about a bomb that killed 36 people wearing sandals moab,,,293
04-14-2017,10NewsWTSP,0,"U.S. commander explains use of ""mother of all bombs"" in Afghanistan #MOAB https://t.co/KQX5bMtrH0",U S commander explains use of mother of all bombs in Afghanistan MOAB https t co KQX5bMtrH0,,,144953
04-14-2017,dwf5555,0,"Retweeted Jail Donald Trump (@DTrumpExposed):

36 ISIS Members Killed by a 11 Ton #MOAB.  A more appropriate name... https://t.co/RylL4Gvq1l",Retweeted Jail Donald Trump DTrumpExposed 36 ISIS Members Killed by a 11 Ton MOAB A more appropriate name https t co RylL4Gvq1l,,,1743
04-14-2017,scottchaile,0,What are the civilian casualties of the #MOAB?,What are the civilian casualties of the MOAB ,,,105
04-14-2017,prensaap,0,@DeptofDefense: A #MOAB bomb strikes #ISIS cave &amp; tunnel systems in eastern #Afghanistan. The strike was designed to minimize risk… @osalpaz, DeptofDefense A MOAB bomb strikes ISIS cave amp tunnel systems in eastern Afghanistan The strike was designed to minimize risk osalpaz,,,855
04-14-2017,MsRight1776,0,"@YouseyFbaby We did not send #MOAB to kill 36 Isis...it was sent for their tunnel access and ammunition, the kills… https://t.co/J1WU4hn8F1", YouseyFbaby We did not send MOAB to kill 36 Isis it was sent for their tunnel access and ammunition the kills https t co J1WU4hn8F1,,,389
04-14-2017,JMD3131,0,Reason for the #MOAB is to send a very important message to #Russia #NorthKorea #Syria #ISIS and rest of the world.,Reason for the MOAB is to send a very important message to Russia NorthKorea Syria ISIS and rest of the world ,,,12
04-14-2017,GetNewsd,1,"Known as a GBU-43B, or massive ordnance air blast weapon, the bomb releases 11 tons of explosives #MOAB https://t.co/lqx3tWEJJN",Known as a GBU 43B or massive ordnance air blast weapon the bomb releases 11 tons of explosives MOAB https t co lqx3tWEJJN,,,20608
04-14-2017,Kothavranga,0,#MOAB Mother Of All Bombs 😳😳😳, MOAB Mother Of All Bombs ,,,3060
04-14-2017,GeneMcVay,15,"★★Aerial Footage of MOAB Bomb Striking Cave, Tunnel System in Afghanistan.

#MOAB
#MAGA
#TrumpTrain

https://t.co/MwSwoLdami", Aerial Footage of MOAB Bomb Striking Cave Tunnel System in Afghanistan MOAB MAGA TrumpTrain https t co MwSwoLdami,,,112203
04-14-2017,PinkUSADreamer,4,I like the math... #MOAB https://t.co/e8ZKpiPF9E,I like the math MOAB https t co e8ZKpiPF9E,,,20275
04-14-2017,philthadelphian,1,"@politico Coulda been done with a drone, not a $16 million #MOAB", politico Coulda been done with a drone not a 16 million MOAB,,,91
04-14-2017,NadeemMQureshi,0,#Moab is by definition an 'air blast' bomb designed for surface destruction. So why use it to cause subterranean damage?, Moab is by definition an air blast bomb designed for surface destruction So why use it to cause subterranean damage ,,,3442
04-14-2017,Krissy_Caster,0,@KurtSchlichter Apparently he didn't study very well. #MOAB used 2 hit deep underground tunnels/bunkers 2 dismantle… https://t.co/yH8x9oV0Nm, KurtSchlichter Apparently he didn t study very well MOAB used 2 hit deep underground tunnels bunkers 2 dismantle https t co yH8x9oV0Nm,,,282
04-14-2017,kbari12,4,This man ARMED ISIS...let them spread to 32 Countries.... #MOAB used to reverse Obama's WEAKNESS #36ISIS https://t.co/51gyrmgwTd,This man ARMED ISIS let them spread to 32 Countries MOAB used to reverse Obama s WEAKNESS 36ISIS https t co 51gyrmgwTd,,,3362
04-14-2017,ZamZhinga,0,U.S. drops #MOAB- the LARGEST non-nuclear bomb on #Afghanistan! [details] https://t.co/oqxUkYcfEZ,U S drops MOAB the LARGEST non nuclear bomb on Afghanistan details https t co oqxUkYcfEZ,,,1590
04-14-2017,realKaryHeath,0,"Cost per terrorist killed by the #moab in an instant: $444,444

US Education spending per-student in a YEAR: $12,731 

$ Risk v. Investment",Cost per terrorist killed by the moab in an instant 444 444 US Education spending per student in a YEAR 12 731 Risk v Investment,,,621
04-14-2017,WilliamsNrw52,0,The thought civilian deaths are unavoidable is just incomplete thinking; this Utilitarian way of thinking belittles innocent life lost #MOAB,The thought civilian deaths are unavoidable is just incomplete thinking this Utilitarian way of thinking belittles innocent life lost MOAB,,,16
04-14-2017,barbiedz,0,"Loaded up and ready to hit the road, it's been a fun week #EasterJeepSafari #Moab #Jeep… https://t.co/tUzWPPGx1o",Loaded up and ready to hit the road it s been a fun week EasterJeepSafari Moab Jeep https t co tUzWPPGx1o,,US,475
04-14-2017,JerChristiansen,0,Freedom Friday coming your way with 21000 lbs #moab #MotherofAllBomb 🇺🇸🇺🇸🇺🇸,Freedom Friday coming your way with 21000 lbs moab MotherofAllBomb ,,,113
04-14-2017,jimbriggs3,0,"If u want to see what war reporting looks like, this is what it looks like. Read the Thread: 
https://t.co/tqpcg5UEk9
Do the work. #MOAB 7/",If u want to see what war reporting looks like this is what it looks like Read the Thread https t co tqpcg5UEk9 Do the work MOAB 7 ,,,915
04-14-2017,RyanCleckner,0,Actual footage of the GBU-43 #MOAB strike video against the #ISIS cave complex. #Afghanistan https://t.co/CmVRFfexaH,Actual footage of the GBU 43 MOAB strike video against the ISIS cave complex Afghanistan https t co CmVRFfexaH,,,331
04-14-2017,painterkim,1,"Imagine what the #GOP would have said, had #Obama dropped our largest ordnance and only killed 36 terrorists. #MOAB = #trumpfail",Imagine what the GOP would have said had Obama dropped our largest ordnance and only killed 36 terrorists MOAB trumpfail,,,538
04-14-2017,iLoveiDevices,0,@FoxNews Obama's bomb used to kill two goats and one frog. Now the we are changing the game either stop terrorizing or die. #MOAB, FoxNews Obama s bomb used to kill two goats and one frog Now the we are changing the game either stop terrorizing or die MOAB,,,912
04-14-2017,NotImportantPC,0,I made a joke that some idiot somewhere would say that #MOAB was sexist.    Then this guy actually did it.    It ha… https://t.co/azWmij9roC,I made a joke that some idiot somewhere would say that MOAB was sexist Then this guy actually did it It ha https t co azWmij9roC,,,9919
04-14-2017,ahernemj,0,"So, direct cost is $8,333,333/dead #ISIS insurgent as #MOAB = $300 million. And, #GOP can't solve USA universal hea… https://t.co/NaIn06WhCb",So direct cost is 8 333 333 dead ISIS insurgent as MOAB 300 million And GOP can t solve USA universal hea https t co NaIn06WhCb,,,1152
04-14-2017,dwf5555,0,"Retweeted Pé Resists (@4everNeverTrump):

So 36 ISIS fighters were killed by the #MOAB strike...

Wait. Since... https://t.co/aMisuJyr2f",Retweeted Pé Resists 4everNeverTrump So 36 ISIS fighters were killed by the MOAB strike Wait Since https t co aMisuJyr2f,,,1743
04-14-2017,EverydayFinance,0,"In case facts matter, #MOAB costs $16 million.20 have already been produced. So, nothing like the $300-$600MM quotes https://t.co/zADvhRBHca",In case facts matter MOAB costs 16 million 20 have already been produced So nothing like the 300 600MM quotes https t co zADvhRBHca,,,7486
04-14-2017,jewelsster,0,"@JordanUhl @ManMadeMoon Sounds like you're talking about his latest trip to the loo. With his fat ass &amp; diet, every… https://t.co/FTHJ3XWozE", JordanUhl ManMadeMoon Sounds like you re talking about his latest trip to the loo With his fat ass amp diet every https t co FTHJ3XWozE,,,74
04-14-2017,ProfessorRobo,0,'#MOAB THIS MUHAMMAD' → 36 #ISIS militants confirmed dead #MotherOfAllBombs @realDonaldTrump @POTUS @cvpayne… https://t.co/mITbvdYoMr, MOAB THIS MUHAMMAD 36 ISIS militants confirmed dead MotherOfAllBombs realDonaldTrump POTUS cvpayne https t co mITbvdYoMr,,,2936
