created_at,user,retweet_count,text,clean_text,user_loc,country,user_followers_count,sentiment_polarity,sentiment,region
04-14-2017,TonyWestside088,0.0,If #Trump drops a nuke today after dropping the #MOAB fell flat...,If Trump drops a nuke today after dropping the MOAB fell flat ,Hauppauge,US,121.0,-0.025,negative,USA
04-14-2017,Jon_Locke,0.0,"It wasn't Trump's idea to drop the #MOAB, he only authorized it. Glad we finally have a President that doesn't micromanage the military.",It wasn t Trump s idea to drop the MOAB he only authorized it Glad we finally have a President that doesn t micromanage the military ,Southern Cali,US,4198.0,0.1,Positive,USA
04-14-2017,BillyOfDaHills,0.0,they knew the trump administration dropped the #MOAB because the bomb's turn signal was on the whole time. #OldAndInTheWay,they knew the trump administration dropped the MOAB because the bomb s turn signal was on the whole time OldAndInTheWay,WV 90210,US,1252.0,0.2,Positive,USA
04-14-2017,babardiagram,0.0,Something about #MOAB that's very Austin Powers,Something about MOAB that s very Austin Powers,Global illusionist ,PK,899.0,0.2,Positive,Rest of the World
04-14-2017,_paulgemmer,1.0,@_jakeskaggs is a scumbag #EarthMonth #FreebieFriday #MOAB, _jakeskaggs is a scumbag EarthMonth FreebieFriday MOAB,"Avon Bay, IN ",US,539.0,0.0,neutral,USA
04-14-2017,RaymondTubbWGXA,2.0,Our @WGXAnews digital partner @Circa shows video from #moab drop on #Afganistan . https://t.co/XHSBll05hZ,Our WGXAnews digital partner Circa shows video from moab drop on Afganistan https t co XHSBll05hZ,"Macon, GA",US,1290.0,0.0,neutral,USA
04-14-2017,Dollemore,0.0,@TonyBay33 You don't understand the operational abilities of our military if you believe the SAME result couldn't h… https://t.co/Upe8bCgUry, TonyBay33 You don t understand the operational abilities of our military if you believe the SAME result couldn t h https t co Upe8bCgUry,"Orange County, CA",US,2482.0,-0.05,negative,USA
04-14-2017,Stanbridge,0.0,What would it take to stop using Mother and Bomb in the same meme? #moab #horror,What would it take to stop using Mother and Bomb in the same meme moab horror,"London, England",FR,1034.0,0.0,neutral,Rest of the World
04-14-2017,BODIESOFLIGHT,0.0,"https://t.co/shY59dmT6i 

#BODIESOFLIGHT is the answer to #MOAB in that the greatest weapon for #peace is opening up our consciousness❗️",https t co shY59dmT6i BODIESOFLIGHT is the answer to MOAB in that the greatest weapon for peace is opening up our consciousness ,"Fort Lauderdale, FL",US,278055.0,1.0,Positive,USA
04-14-2017,SaphireAmosAndy,0.0,Trump = REAL life mixtape of 💩JohnWayne RayLiotta StevenSeagal CharlesBronson ChristopherWalken movies  #MOAB #MotherofAllBomb #woke #resist,Trump REAL life mixtape of JohnWayne RayLiotta StevenSeagal CharlesBronson ChristopherWalken movies MOAB MotherofAllBomb woke resist,"Bernie SupporterLand, Michigan",US,1130.0,0.2,Positive,USA
04-14-2017,NateDrummer96,0.0,"Why is it so difficult for libs to understand. Using the #MOAB was strategic, not retaliatory. #MAGA We finally have a man calling the shots",Why is it so difficult for libs to understand Using the MOAB was strategic not retaliatory MAGA We finally have a man calling the shots,"Texas, y'all",US,70.0,-0.25,negative,USA
04-14-2017,cyberma01,0.0,"@last_buffoon ..and how many ISIS fighters taken out by 1 #MOAB ??????
36.......THIRTY-SIX ..... another WINNER!!!!!
https://t.co/gofOxRx6bx", last_buffoon and how many ISIS fighters taken out by 1 MOAB 36 THIRTY SIX another WINNER https t co gofOxRx6bx,"Toronto, Ontario",CA,1048.0,0.5,Positive,Rest of the World
04-14-2017,appelgardner,4.0,"PSA to media bookers: looking for a military-based but progressive take on #MOAB, #Syria, &amp; #NorthKorea? Reach out to @TrumanProject experts",PSA to media bookers looking for a military based but progressive take on MOAB Syria amp NorthKorea Reach out to TrumanProject experts,"Los Angeles, California",US,2772.0,-0.1,negative,USA
04-14-2017,JeffHinkle,0.0,36 dead? That's almost as many teachers we could have paid for if we had spent the money on that. #MOAB #priorities #ruralafghanistanfirst,36 dead That s almost as many teachers we could have paid for if we had spent the money on that MOAB priorities ruralafghanistanfirst,"Tulsa, OK",US,77.0,0.06666666666666667,Positive,USA
04-14-2017,Bill_Owen,0.0,"@larisa_a ISIS now claiming ""no fighters died"" in #MOAB strike https://t.co/pecD36hWIB", larisa_a ISIS now claiming no fighters died in MOAB strike https t co pecD36hWIB,Ottawa,CA,3095.0,0.0,neutral,Rest of the World
04-14-2017,edwindearborn,0.0,"I'm dropping my #MOAB today

More
Optimism,
Ability, &amp;
Betterment",I m dropping my MOAB today More Optimism Ability amp Betterment,"Las Vegas, NV",US,15113.0,0.5,Positive,USA
04-14-2017,dwatchorn,0.0,70 yrs of unprecedented peace and @realDonaldTrump stands up to rock the boat #syria #MOAB #NorthKorea @CNNPolitics https://t.co/MIUHJLiKeq,70 yrs of unprecedented peace and realDonaldTrump stands up to rock the boat syria MOAB NorthKorea CNNPolitics https t co MIUHJLiKeq,"South East, England",GB,28.0,0.6,Positive,Rest of the World
04-14-2017,trendinaliaCH,0.0,"⒈ Remo Gaugler
⒉ #BahrainGP
⒊ Easter
⒋ #Karfreitag
⒌ #MOAB

2017/4/14 16:58 CEST #trndnl https://t.co/WHwtAM2j31",⒈ Remo Gaugler ⒉ BahrainGP ⒊ Easter ⒋ Karfreitag ⒌ MOAB 2017 4 14 16 58 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,DOriginalDonald,0.0,@BrentScher @GayPatriot @ossoff @AlJazeera about as big a dud as #MOAB, BrentScher GayPatriot ossoff AlJazeera about as big a dud as MOAB,west haven connecticut,US,1341.0,0.0,neutral,USA
04-14-2017,Mrityunjoykjha,0.0,Dropping  #MOAB @realDonaldTrump  wanted to hit #Russia &amp; #NorthKorea .. grt mistake by Trump if planning to make #Afghanistan war theatre,Dropping MOAB realDonaldTrump wanted to hit Russia amp NorthKorea grt mistake by Trump if planning to make Afghanistan war theatre,"Gurgaon,Noida, India",IN,36720.0,0.0,neutral,Rest of the World
04-14-2017,srqstockpicker,2.0,Holy shit #moab https://t.co/lZZXg7Viio,Holy shit moab https t co lZZXg7Viio,,US,2966.0,-0.2,negative,USA
04-14-2017,ckore70,0.0,Maybe we should have sent #PlannedParenthood over there. #MOAB #OrangeIsTheNewBlack @LibsNoFun @zappin_liberals https://t.co/W8tw48830m,Maybe we should have sent PlannedParenthood over there MOAB OrangeIsTheNewBlack LibsNoFun zappin_liberals https t co W8tw48830m,United States,US,506.0,0.0,neutral,USA
04-14-2017,sunilkrbhardwaj,6.0,"Jannat Flight carrying 36 bastards to meet 72 hoors,courtesy MrPresident @realDonaldTrump Thank you!! #BREAKING… https://t.co/4kLtE5zzkW",Jannat Flight carrying 36 bastards to meet 72 hoors courtesy MrPresident realDonaldTrump Thank you BREAKING https t co 4kLtE5zzkW,India,IN,50.0,0.0,neutral,Rest of the World
04-14-2017,leftistliberal,0.0,I think its important to remember we also built another #MOAB just to test and make a video of it to show the world. https://t.co/TawWjSjNqY,I think its important to remember we also built another MOAB just to test and make a video of it to show the world https t co TawWjSjNqY,West by God,US,846.0,0.4,Positive,USA
04-14-2017,derickr,0.0,"@Jack_Slater sorry, but it was 20 bombs for 314 million. Still stupid though. @Crell #MOAB", Jack_Slater sorry but it was 20 bombs for 314 million Still stupid though Crell MOAB,"London, UK",GB,16235.0,-0.6499999999999999,negative,Rest of the World
04-14-2017,AlanTonelson,0.0,"Header should have added ""by #politicallycorrect ignoramuses who forget #SaddamHussein-based origins"":  https://t.co/iw3TOVy3Qv #MOAB #SMH",Header should have added by politicallycorrect ignoramuses who forget SaddamHussein based origins https t co iw3TOVy3Qv MOAB SMH,"Riverdale Park, MD ",US,3244.0,0.0,neutral,USA
04-14-2017,HotDishDiaries,0.0,"Can we please ditch the term ""mother"" and call it something more appropriate, like ""Belligerent Racist Uncle of All… https://t.co/Ca4OycUcQy",Can we please ditch the term mother and call it something more appropriate like Belligerent Racist Uncle of All https t co Ca4OycUcQy,"Minnesota, USA",US,52.0,0.5,Positive,USA
04-14-2017,Nicklepidi919,0.0,congratulations to @realDonaldTrump for showing strength in our country and sending a message #Moab,congratulations to realDonaldTrump for showing strength in our country and sending a message Moab,your moms house ,US,357.0,0.0,neutral,USA
04-14-2017,CinderellaMan2,1.0,I just figured out what #MOAB stands for: #MoAssesBuried,I just figured out what MOAB stands for MoAssesBuried,Upstate New York,US,7772.0,0.0,neutral,USA
04-14-2017,_sara_4A,0.0,IMAGIN @mfa_russia USED  #MOAB TO kill #ISIL ? i am sure europeans corrupt  @EUCouncil @Number10gov reacted violently &amp; ASK #UNSC emergency,IMAGIN mfa_russia USED MOAB TO kill ISIL i am sure europeans corrupt EUCouncil Number10gov reacted violently amp ASK UNSC emergency,,US,196.0,-0.26666666666666666,negative,USA
04-14-2017,LOUontheSUBWAY,0.0,Mother of All Bombs (#MOAB). Father of All Bombs (#FOAB). What about the kids?,Mother of All Bombs MOAB Father of All Bombs FOAB What about the kids ,,US,1751.0,0.0,neutral,USA
04-14-2017,ErinStearns3,0.0,$ 314 million to kill 36 #isis militants....  So glad those republicans are so great with the budget.  Cutting meals on wheels etc. #moab, 314 million to kill 36 isis militants So glad those republicans are so great with the budget Cutting meals on wheels etc moab,"Utah, USA",US,2143.0,0.23333333333333336,Positive,USA
04-14-2017,TheGhorghasht,1.0,"#MOAB  &amp; #Father' of All Bombs !

@Senzerkhail  https://t.co/SmKfhqfy8Q", MOAB amp Father of All Bombs Senzerkhail https t co SmKfhqfy8Q,Pakistan,PK,1583.0,0.0,neutral,Rest of the World
04-14-2017,janamal,0.0,"Oh. My. God.

#FOAB #MOAB https://t.co/yJkXS1cQJ9",Oh My God FOAB MOAB https t co yJkXS1cQJ9,"San Francisco, CA",US,32739.0,0.0,neutral,USA
04-14-2017,EastCoastKahuna,0.0,@GeorgeTakei The lies that the GOP are going to have to come up with to keep their seats in 2018 promises to be the #MOAB in deception form., GeorgeTakei The lies that the GOP are going to have to come up with to keep their seats in 2018 promises to be the MOAB in deception form ,Disappointing my parents daily,US,1367.0,0.0,neutral,USA
04-14-2017,trendinaliaCH,0.0,"⒈ Remo Gaugler
⒉ #BahrainGP
⒊ Easter
⒋ #Karfreitag
⒌ #MOAB

2017/4/14 16:33 CEST #trndnl https://t.co/WHwtAM2j31",⒈ Remo Gaugler ⒉ BahrainGP ⒊ Easter ⒋ Karfreitag ⒌ MOAB 2017 4 14 16 33 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,BadAzzBrad73,0.0,#MOAB Moving Onto Another Bitch. 😒🤔, MOAB Moving Onto Another Bitch ,Worldwide,US,1096.0,0.0,neutral,USA
04-14-2017,DoomsDaddy,0.0,"So, #Tomahawk  missiles are racist. #MOAB is sexist. Can we have a word with the potheads that spawned these crybabies? Seriously.",So Tomahawk missiles are racist MOAB is sexist Can we have a word with the potheads that spawned these crybabies Seriously ,Big D,US,1592.0,-0.3333333333333333,negative,USA
04-14-2017,biighub,0.0,@DonCrego @DTrumpExposed Blame Obama he started the first Isis team. He coached them up from Junior Varsity! Coach… https://t.co/hwISopS8Uz, DonCrego DTrumpExposed Blame Obama he started the first Isis team He coached them up from Junior Varsity Coach https t co hwISopS8Uz,"Moreno Valley, CA",US,711.0,0.25,Positive,USA
04-14-2017,bytheseas30,0.0,"To be fair, the $300 mill was spent in 2003 when it was built under Bush as pres. all they did here was remove it from inventory.  #MOAB",To be fair the 300 mill was spent in 2003 when it was built under Bush as pres all they did here was remove it from inventory MOAB,Ireland,IE,13.0,0.3,Positive,Rest of the World
04-14-2017,cmclymer,137.0,"Let me get this straight: we used the largest non-nuclear bomb ever deployed in combat to kill just 36 members of ISIS?

#MOAB",Let me get this straight we used the largest non nuclear bomb ever deployed in combat to kill just 36 members of ISIS MOAB,"Washington, D.C.",US,50284.0,0.2,Positive,USA
04-14-2017,mark_makowski,0.0,Hey #realDonaldTrump open #MOAB plants everywhere in the USA. #winning #maga #russiagate,Hey realDonaldTrump open MOAB plants everywhere in the USA winning maga russiagate,"Sun City, AZ",US,374.0,0.25,Positive,USA
04-14-2017,WILLDYE4U,0.0,"1 #MOAB cost= $16 Million
There have been 20 made
so
$20m x $16m=$320 Million

https://t.co/mk5qcrS731",1 MOAB cost 16 Million There have been 20 made so 20m x 16m 320 Million https t co mk5qcrS731,"Las Vegas, NV  BWO Detroit, MI",US,1964.0,0.0,neutral,USA
04-14-2017,polandmary21,0.0,@CNNI #MOAB? AMERICA was HACKED by #RUSSIA!   bad ass usa #deplorables  ~ In YOUR FACE #Tillerson w #Putin while #Trump is ILLEGAL #resist~, CNNI MOAB AMERICA was HACKED by RUSSIA bad ass usa deplorables In YOUR FACE Tillerson w Putin while Trump is ILLEGAL resist ,"Mahindra World City, Rajasthan",US,1732.0,-0.5999999999999999,negative,USA
04-14-2017,barbiedz,0.0,"Loaded up and ready to hit the road, it's been a fun week #EasterJeepSafari #Moab #Jeep… https://t.co/tUzWPPGx1o",Loaded up and ready to hit the road it s been a fun week EasterJeepSafari Moab Jeep https t co tUzWPPGx1o,,US,475.0,0.25,Positive,USA
04-14-2017,tkirk57,0.0,https://t.co/U6LPcWYBvn is you wanna see a bunch of Isis members getting blown up by #moab here's the link #shitwaslir,https t co U6LPcWYBvn is you wanna see a bunch of Isis members getting blown up by moab here s the link shitwaslir,sfv,US,245.0,0.0,neutral,USA
04-14-2017,fieryindian,0.0,Wen will US drop #MOAB over Pakistan's Kahuta Nuclear base &amp; Blow it to Ashes and Finish of PAK's Nulcear plants,Wen will US drop MOAB over Pakistan s Kahuta Nuclear base amp Blow it to Ashes and Finish of PAK s Nulcear plants,,IN,228.0,-0.8,negative,Rest of the World
04-14-2017,wbohon,1.0,This seems like it might be useful right about now #apocalypsenow #moab https://t.co/DPDUp8s9PJ,This seems like it might be useful right about now apocalypsenow moab https t co DPDUp8s9PJ,"Maryland, USA",US,363.0,0.2928571428571428,Positive,USA
04-14-2017,InezFeltscher,0.0,LOL at butthurt Russia: https://t.co/UCLsTUyaMd #MOAB,LOL at butthurt Russia https t co UCLsTUyaMd MOAB,"Washington, DC",US,4462.0,0.8,Positive,USA
04-14-2017,pahlrs,0.0,So the #MOAB has been developed to act JUST SHY of a #TACTICAL_NUKE. They must be SO PROUD.,So the MOAB has been developed to act JUST SHY of a TACTICAL_NUKE They must be SO PROUD ,Oregon Coast,US,2126.0,0.13333333333333333,Positive,USA
04-14-2017,Jonathon_Shafi,1.0,Afghan locals describe impact of #MOAB Read here -&gt; https://t.co/sorIBn1j1o,Afghan locals describe impact of MOAB Read here gt https t co sorIBn1j1o,Glasgow,GB,5046.0,0.0,neutral,Rest of the World
04-14-2017,trendinaliaCH,0.0,"⒈ Remo Gaugler
⒉ #BahrainGP
⒊ Easter
⒋ #Karfreitag
⒌ #MOAB

2017/4/14 16:11 CEST #trndnl https://t.co/WHwtAM2j31",⒈ Remo Gaugler ⒉ BahrainGP ⒊ Easter ⒋ Karfreitag ⒌ MOAB 2017 4 14 16 11 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,kvmarthur,0.0,Just reading in The Times that #Russia has an even bigger bomb than the #MOAB which the #US used against Jihadists yesterday #FOAB,Just reading in The Times that Russia has an even bigger bomb than the MOAB which the US used against Jihadists yesterday FOAB,Selby,GB,1362.0,0.0,neutral,Rest of the World
04-14-2017,jeremytomsick,0.0,"People act like you can return #moab to Costco and get a full refund with no questions asked. It's sunk money, liberals.",People act like you can return moab to Costco and get a full refund with no questions asked It s sunk money liberals ,"Houston, TX",US,172.0,0.35,Positive,USA
04-14-2017,YoGrahamCracker,0.0,"If @FoxNews w #pornstache gets sexually aroused at this, just wait till the #nukes get dropped! #FoxNews: Where… https://t.co/vecUAZWOTX",If FoxNews w pornstache gets sexually aroused at this just wait till the nukes get dropped FoxNews Where https t co vecUAZWOTX,"Panama City, Florida",US,165.0,0.1,Positive,USA
04-14-2017,scarlettmc1,0.0,"@KTVU How can people cheer for the bombing in Afghanistan, but not support refugees? #moab #embarassing", KTVU How can people cheer for the bombing in Afghanistan but not support refugees moab embarassing,"San Jose, CA",US,47.0,0.0,neutral,USA
04-14-2017,gilmergreene,0.0,What happens when the Mother Of All Bombs reaches the age at which she can no longer bear bomblets? #MOAB,What happens when the Mother Of All Bombs reaches the age at which she can no longer bear bomblets MOAB,,US,11.0,0.0,neutral,USA
04-14-2017,Dr_Messiah,0.0,Does anyone else think they spent more time thinking of the 2 meanings of the acronym #moab than their decision to… https://t.co/X6WgUl1khV,Does anyone else think they spent more time thinking of the 2 meanings of the acronym moab than their decision to https t co X6WgUl1khV,Glasgow,DE,105.0,0.2,Positive,Rest of the World
04-14-2017,bapop,0.0,"I hate hearing ""mother"" and ""bombs"" in the same paragraph, much less phrase. #MOAB",I hate hearing mother and bombs in the same paragraph much less phrase MOAB,"King of Prussia, Pennsylvania",US,158.0,-0.32222222222222224,negative,USA
04-14-2017,kimberlyybarra,0.0,"@FoxNews Trump killed 36 ISIS members w/ a $300 mil #MOAB. I'm all for taking out ISIS, but these numbers make no s… https://t.co/n0UekKBtec", FoxNews Trump killed 36 ISIS members w a 300 mil MOAB I m all for taking out ISIS but these numbers make no s https t co n0UekKBtec,"New York, NY",US,568.0,-0.2,negative,USA
04-14-2017,justgrateful,0.0,"#MOAB killed 36 Islamic State terrorists---BUT the 36 Isis terrorists will be replaced tenfold thanks to tiny hand @POTUS

#resist @UN", MOAB killed 36 Islamic State terrorists BUT the 36 Isis terrorists will be replaced tenfold thanks to tiny hand POTUS resist UN,here,US,8441.0,0.0,neutral,USA
04-14-2017,jimmywhiz,0.0,"@GeraldoRivera: 'It's one of my favorite things to  watch' re #MOAB drop. 
I call BS b/c opening Al Capone's safe gave him a woodie.", GeraldoRivera It s one of my favorite things to watch re MOAB drop I call BS b c opening Al Capone s safe gave him a woodie ,"Gig Harbor, WA",US,3628.0,0.5,Positive,USA
04-14-2017,BikerBecca,1.0,"1 #MOAB = fixing the Flint Water Problem 2.75x
1 MOAB = 110,175,438.60 Meals on Wheels
All this to distract from #TrumpRussia. 
Didn't work!",1 MOAB fixing the Flint Water Problem 2 75x 1 MOAB 110 175 438 60 Meals on Wheels All this to distract from TrumpRussia Didn t work ,,US,903.0,0.0,neutral,USA
04-14-2017,AhamedAnsar,1.0,"Is #MOAB, the #DonaldTrump version of #SurgicalStrike? '""@RURALINDIA: The MOAB turned out to be phhuussss https://t.co/pqMfslYYiz""",Is MOAB the DonaldTrump version of SurgicalStrike RURALINDIA The MOAB turned out to be phhuussss https t co pqMfslYYiz ,Dubai - Coimbatore,AE,1009.0,0.0,neutral,Rest of the World
04-14-2017,MikeChemistry,21.0,"I wonder how much heat was produced from the #MOAB exploding, because it warmed my heart all the way to Livingston… https://t.co/ziWsfc2jeW",I wonder how much heat was produced from the MOAB exploding because it warmed my heart all the way to Livingston https t co ziWsfc2jeW,,US,212.0,0.2,Positive,USA
04-14-2017,zxcass224_sloom,5.0,#Breaking A source to #Amaq denies all MSM reports of people killed/wounded in the US bombardement #MOAB GBU-43/B on #Nangrahar #Afghanistan, Breaking A source to Amaq denies all MSM reports of people killed wounded in the US bombardement MOAB GBU 43 B on Nangrahar Afghanistan,,US,1561.0,-0.2,negative,USA
04-14-2017,MinteeKneez,0.0,I swear I have seen more destruction on a Black Friday Sale than this. Settle down libs. #MOAB https://t.co/qPER8E6jTl,I swear I have seen more destruction on a Black Friday Sale than this Settle down libs MOAB https t co qPER8E6jTl,"Texas, of course. ❤️",US,524.0,0.05925925925925926,Positive,USA
04-14-2017,ChristineTatum,0.0,Many Americans don't share the LAT's lack of clarity. #MOAB https://t.co/vGplUzHimu,Many Americans don t share the LAT s lack of clarity MOAB https t co vGplUzHimu,"Denver, CO",US,1324.0,0.5,Positive,USA
04-14-2017,jpetramala,0.0,Reminds me of the infrared fart videos #MOAB https://t.co/zgz5keBDWX,Reminds me of the infrared fart videos MOAB https t co zgz5keBDWX,"St. Petersburg, Fl",US,2168.0,0.0,neutral,USA
04-14-2017,mechengg1101,0.0,"Ironic how the US claims to bomb ""IS strongholds"", but continues to bed the biggest sponsor of Islamic Terror i.e. Saudi Arabia #MOAB",Ironic how the US claims to bomb IS strongholds but continues to bed the biggest sponsor of Islamic Terror i e Saudi Arabia MOAB,"Tata Steel City, Jamshedpur",IN,121.0,0.2,Positive,Rest of the World
04-14-2017,richirich1963,0.0,You mean due to @realDonaldTrump @POTUS #Maga #moab https://t.co/zTQx4DMihj,You mean due to realDonaldTrump POTUS Maga moab https t co zTQx4DMihj,"Anchorage, Alaska",US,694.0,-0.21875,negative,USA
04-14-2017,TIAMACHE,0.0,"These two guys look like Afghanis, why are lose in America? Obviously #MOAB missed a couple. Can we asend them back… https://t.co/Gq7SQi6Mb6",These two guys look like Afghanis why are lose in America Obviously MOAB missed a couple Can we asend them back https t co Gq7SQi6Mb6,"Florida, USA",US,203.0,0.0,neutral,USA
04-14-2017,Konstantinos305,0.0,"US: #MOAB killed dozens of ISIS militants.
ISIS: No it didn't.
US: My dick is bigger than yours.
ISIS: No it's not. https://t.co/aTHeFb67oY",US MOAB killed dozens of ISIS militants ISIS No it didn t US My dick is bigger than yours ISIS No it s not https t co aTHeFb67oY,"Melbourne, Australia",AU,1573.0,-0.1,negative,Rest of the World
04-14-2017,GoEasyOnIt,0.0,36 Isis killed is better than NONE. DROP another #MOAB - #FridayFeeling,36 Isis killed is better than NONE DROP another MOAB FridayFeeling,"Washington, DC",US,341.0,0.15,Positive,USA
04-14-2017,messageboardusa,0.0,"FRIDAY MORNING NEWS - UPDATE on “US MOAB killed 36 ISIS militants, Afghan officials say” #MOAB #Afghanistan  https://t.co/st5D2r9Dt0",FRIDAY MORNING NEWS UPDATE on US MOAB killed 36 ISIS militants Afghan officials say MOAB Afghanistan https t co st5D2r9Dt0,"Las Vegas, NV",US,317.0,-0.2,negative,USA
04-14-2017,stevebarton64,0.0,"I WIN!
#easterjeepsafari2017 #nevergiveup #moab #trailboss #tntcustoms #arb… https://t.co/hjuw2IyXOC",I WIN easterjeepsafari2017 nevergiveup moab trailboss tntcustoms arb https t co hjuw2IyXOC,"Cheyenne, WY",US,664.0,0.8,Positive,USA
04-14-2017,S_Troy08,0.0,So how can they identify people after this #MOAB.  Weren't most vaporized,So how can they identify people after this MOAB Weren t most vaporized,"Bay Village, Ohio",US,737.0,0.5,Positive,USA
04-14-2017,CherylLynnClark,0.0,"@imfabulous13 In the interest of good math and credibility, the $316M #MOAB pricetag in 2003 was for 20 bigass bomb… https://t.co/XXjAAqJMW3", imfabulous13 In the interest of good math and credibility the 316M MOAB pricetag in 2003 was for 20 bigass bomb https t co XXjAAqJMW3,upstate New York,US,141.0,0.7,Positive,USA
04-14-2017,JeffHurley,0.0,"Ladies, prepare yourself for a weekend full of ""Mother Of All Bombs"" pickup lines.  #moab",Ladies prepare yourself for a weekend full of Mother Of All Bombs pickup lines moab,Location: in my car...,US,1854.0,0.35,Positive,USA
04-14-2017,CherylLynnClark,0.0,"In the interest of math and credibility, the $316M #MOAB price tag was for 20 big ass bombs. He has 19 left and no moral compass. @ItizBiz",In the interest of math and credibility the 316M MOAB price tag was for 20 big ass bombs He has 19 left and no moral compass ItizBiz,upstate New York,US,141.0,0.0,neutral,USA
04-14-2017,pegasusgiraffe,0.0,What kind of dessert was #Trump eating when he dropped the #MOAB (allegedly on ISIL) ? #MAGA,What kind of dessert was Trump eating when he dropped the MOAB allegedly on ISIL MAGA,N. America,US,87.0,0.25,Positive,USA
04-14-2017,trendinaliaCH,0.0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 15:35 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 15 35 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,DOriginalDonald,0.0,@derekahunter @BarackObama #BringBackOUrGirls-Bigger dud than #MOAB, derekahunter BarackObama BringBackOUrGirls Bigger dud than MOAB,west haven connecticut,US,1341.0,0.0,neutral,USA
04-14-2017,stoneyrocks,1.0,#Trump is like a little boy playing war using bigger weapons each time. After #MOAB will be the nukes. For the love of sanity stop him !, Trump is like a little boy playing war using bigger weapons each time After MOAB will be the nukes For the love of sanity stop him ,swindon,GB,484.0,0.10416666666666667,Positive,Rest of the World
04-14-2017,fieryindian,0.0,"#MOAB on Afghanistan, what about Pakistan the Haven for all Terrorist. Pakistan this rogue nation is dangerous to the whole world.", MOAB on Afghanistan what about Pakistan the Haven for all Terrorist Pakistan this rogue nation is dangerous to the whole world ,,IN,228.0,-0.19999999999999998,negative,Rest of the World
04-14-2017,odawa49,30.0,".@SenSchumer @NancyPelosi Chilling aspect.  ""As with Syria and North Korea, he has no known policy for ending the c… https://t.co/80K3lwB1I2", SenSchumer NancyPelosi Chilling aspect As with Syria and North Korea he has no known policy for ending the c https t co 80K3lwB1I2,,US,4825.0,-0.5,negative,USA
04-14-2017,SportsKitten,0.0,@FoxNews dropping the white hot Toby Keith over dubs this morning.  #MOAB https://t.co/HJ3ChdbUFv, FoxNews dropping the white hot Toby Keith over dubs this morning MOAB https t co HJ3ChdbUFv,"Fort Wayne, IN",US,147.0,0.125,Positive,USA
04-14-2017,revsmallstokes,0.0,"How strange &amp; sad to hear Jesus say ""Those who live by the sword die by the sword"" last night after news of #MOAB. God help us. #maundythurs",How strange amp sad to hear Jesus say Those who live by the sword die by the sword last night after news of MOAB God help us maundythurs,"Berea, KY",US,260.0,-0.10340909090909092,negative,USA
04-14-2017,AlanCralan,0.0,@SenWarren #MOAB Explanation so u can understand. Dick see bomb drop. Jane see bomb explode. Spot see dead #ISIS. See world safer! Get it!, SenWarren MOAB Explanation so u can understand Dick see bomb drop Jane see bomb explode Spot see dead ISIS See world safer Get it ,United States,US,199.0,-0.2,negative,USA
04-14-2017,mickeykoke,0.0,"Oh, because I thought the media's self-proclaimed #Padres dubbed ""worst team in baseball"" was the ""mother of all bo… https://t.co/ak6PeKG4uT",Oh because I thought the media s self proclaimed Padres dubbed worst team in baseball was the mother of all bo https t co ak6PeKG4uT,San Diego Ca.,US,1931.0,-1.0,negative,USA
04-14-2017,KevinFettWTF,1.0,36 ISIS goat lovers that were inside of a heavily reinforced cave system. #MOAB Worth every penny https://t.co/HeGwsVGX4f,36 ISIS goat lovers that were inside of a heavily reinforced cave system MOAB Worth every penny https t co HeGwsVGX4f,"Fox Hollow, FL ",US,1921.0,0.04999999999999999,Positive,USA
04-14-2017,txwharfrat,0.0,#moab  The main point was to destroy the elaborate tunnel system built in the 80's by Osama and the CIA. https://t.co/InPfYu81gS, moab The main point was to destroy the elaborate tunnel system built in the 80 s by Osama and the CIA https t co InPfYu81gS,,US,163.0,0.15555555555555556,Positive,USA
04-14-2017,McTestaInc,2.0,That's it?! #moab #isis #Afghanistan https://t.co/XeD8cbBadR,That s it moab isis Afghanistan https t co XeD8cbBadR,"Tacoma, WA",US,2713.0,0.0,neutral,USA
04-14-2017,GlassmanMadison,0.0,"#MOAB kills 36 ISIS militants and no civilians, Afghan officials say. https://t.co/9QFecyJMop", MOAB kills 36 ISIS militants and no civilians Afghan officials say https t co 9QFecyJMop,NJ/NY,US,897.0,0.0,neutral,USA
04-14-2017,trendinaliaCH,0.0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 15:14 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 15 14 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
